id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
"732,31513,""2023-03-25 00:00:00"",20,4,123,4920,""Uvas Rojas sin Semillas"",2.45,7,17.15"
"733,62760,""2023-01-27 00:00:00"",21,4,123,39275,""Arándanos Orgánicos"",2.75,11,30.25"
"734,74680,""2023-03-13 00:00:00"",9,4,123,27966,""Frambuesas Orgánicas"",2.85,2,5.7"
"734,74680,""2023-03-13 00:00:00"",9,4,123,21903,""Espinacas Baby Orgánicas"",1.49,3,4.47"
"734,74680,""2023-03-13 00:00:00"",9,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,1,1.85"
"734,74680,""2023-03-13 00:00:00"",9,4,24,5876,""Limón Orgánico"",0.72,8,5.76"
"734,74680,""2023-03-13 00:00:00"",9,20,67,30489,""Hummus Original"",2.55,6,15.3"
"734,74680,""2023-03-13 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"737,84980,""2023-01-23 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"738,173328,""2023-03-20 00:00:00"",11,4,24,24852,Banana,1.05,3,3.15"
"739,111451,""2023-08-11 00:00:00"",12,4,24,16797,Fresas,2.05,9,18.45"
"739,111451,""2023-08-11 00:00:00"",12,4,24,24852,Banana,1.05,3,3.15"
"742,150739,""2023-02-27 00:00:00"",17,4,24,24852,Banana,1.05,6,6.3"
"742,150739,""2023-02-27 00:00:00"",17,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"742,150739,""2023-02-27 00:00:00"",17,4,83,45007,""Calabacín Orgánico"",1.22,2,2.44"
"743,82598,""2023-09-27 00:00:00"",7,4,83,30391,""Pepino Orgánico"",1.02,4,4.08"
"745,10031,""2023-12-08 00:00:00"",12,4,24,5876,""Limón Orgánico"",0.72,3,2.16"
"745,10031,""2023-12-08 00:00:00"",12,16,53,27086,Crema,1.02,2,2.04"
"746,48900,""2023-04-20 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"749,190318,""2023-01-30 00:00:00"",14,4,83,17794,Zanahorias,0.95,6,5.7"
"749,190318,""2023-01-30 00:00:00"",14,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,2,1.76"
"749,190318,""2023-01-30 00:00:00"",14,4,83,24964,""Ajo Orgánico"",0.98,6,5.88"
"749,190318,""2023-01-30 00:00:00"",14,4,24,28204,""Manzana Fuji Orgánica"",1.45,7,10.15"
"750,71771,""2023-12-01 00:00:00"",10,4,24,26209,Limones,0.68,6,4.08"
"750,71771,""2023-12-01 00:00:00"",10,4,123,21616,""Rúcula Baby Orgánica"",1.55,4,6.2"
"751,148573,""2023-01-06 00:00:00"",17,4,24,24852,Banana,1.05,3,3.15"
"754,6409,""2023-09-23 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,1,1.49"
"754,6409,""2023-09-23 00:00:00"",11,4,83,45007,""Calabacín Orgánico"",1.22,3,3.66"
"754,6409,""2023-09-23 00:00:00"",11,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,4,5.0"
"754,6409,""2023-09-23 00:00:00"",11,4,24,47626,""Limón Grande"",0.62,9,5.58"
"755,5860,""2023-10-09 00:00:00"",12,20,67,30489,""Hummus Original"",2.55,6,15.3"
"756,26355,""2023-03-18 00:00:00"",13,4,123,40706,""Tomates Cherry Orgánicos"",2.55,7,17.85"
"756,26355,""2023-03-18 00:00:00"",13,4,123,39275,""Arándanos Orgánicos"",2.75,2,5.5"
"757,68826,""2023-05-12 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"760,130749,""2023-02-08 00:00:00"",15,4,83,4605,""Cebollas Amarillas"",0.85,7,5.95"
"762,41751,""2023-02-20 00:00:00"",12,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"762,41751,""2023-02-20 00:00:00"",12,4,83,30391,""Pepino Orgánico"",1.02,4,4.08"
"763,158164,""2023-02-10 00:00:00"",13,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,2,3.56"
"763,158164,""2023-02-10 00:00:00"",13,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,8,14.56"
"765,164956,""2023-01-01 00:00:00"",14,4,24,47626,""Limón Grande"",0.62,4,2.48"
"765,164956,""2023-01-01 00:00:00"",14,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,4,9.0"
"765,164956,""2023-01-01 00:00:00"",14,4,83,45007,""Calabacín Orgánico"",1.22,3,3.66"
"765,164956,""2023-01-01 00:00:00"",14,4,123,21903,""Espinacas Baby Orgánicas"",1.49,3,4.47"
"765,164956,""2023-01-01 00:00:00"",14,4,123,21616,""Rúcula Baby Orgánica"",1.55,8,12.4"
"765,164956,""2023-01-01 00:00:00"",14,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,4,7.4"
"765,164956,""2023-01-01 00:00:00"",14,4,24,24852,Banana,1.05,6,6.3"
"765,164956,""2023-01-01 00:00:00"",14,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,2,1.76"
"766,13554,""2023-07-03 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"766,13554,""2023-07-03 00:00:00"",10,4,24,21137,""Fresas Orgánicas"",2.49,2,4.98"
"766,13554,""2023-07-03 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"767,59476,""2023-07-11 00:00:00"",10,4,24,47626,""Limón Grande"",0.62,5,3.1"
"767,59476,""2023-07-11 00:00:00"",10,4,83,24964,""Ajo Orgánico"",0.98,5,4.9"
"769,37708,""2023-02-16 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"771,73968,""2023-07-09 00:00:00"",17,4,24,24852,Banana,1.05,5,5.25"
"771,73968,""2023-07-09 00:00:00"",17,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"771,73968,""2023-07-09 00:00:00"",17,16,53,27086,Crema,1.02,5,5.1"
"771,73968,""2023-07-09 00:00:00"",17,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"771,73968,""2023-07-09 00:00:00"",17,4,123,40706,""Tomates Cherry Orgánicos"",2.55,7,17.85"
"771,73968,""2023-07-09 00:00:00"",17,4,24,45066,""Manzana Honeycrisp"",1.55,9,13.95"
"772,99707,""2023-04-13 00:00:00"",12,4,24,24852,Banana,1.05,8,8.4"
"773,159379,""2023-01-10 00:00:00"",17,4,24,24852,Banana,1.05,4,4.2"
"775,149156,""2023-02-03 00:00:00"",8,4,24,16797,Fresas,2.05,3,6.15"
"775,149156,""2023-02-03 00:00:00"",8,4,24,24852,Banana,1.05,5,5.25"
"778,113167,""2023-06-25 00:00:00"",13,4,24,24852,Banana,1.05,3,3.15"
"778,113167,""2023-06-25 00:00:00"",13,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,6,10.92"
"778,113167,""2023-06-25 00:00:00"",13,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,5,9.25"
"778,113167,""2023-06-25 00:00:00"",13,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,3,2.64"
"778,113167,""2023-06-25 00:00:00"",13,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,5,11.25"
"779,90709,""2023-03-06 00:00:00"",16,4,24,16797,Fresas,2.05,3,6.15"
"781,142038,""2023-01-03 00:00:00"",14,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,3,3.75"
"782,174741,""2023-10-24 00:00:00"",10,4,83,30391,""Pepino Orgánico"",1.02,3,3.06"
"782,174741,""2023-10-24 00:00:00"",10,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,3,5.46"
"782,174741,""2023-10-24 00:00:00"",10,7,115,44632,""Agua con Gas de Pomelo"",0.95,4,3.8"
"782,174741,""2023-10-24 00:00:00"",10,4,123,40706,""Tomates Cherry Orgánicos"",2.55,5,12.75"
"782,174741,""2023-10-24 00:00:00"",10,4,24,26209,Limones,0.68,3,2.04"
"783,3671,""2023-07-15 00:00:00"",15,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,7,12.95"
"784,84440,""2023-04-23 00:00:00"",13,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,1,2.25"
"784,84440,""2023-04-23 00:00:00"",13,20,67,30489,""Hummus Original"",2.55,2,5.1"
"784,84440,""2023-04-23 00:00:00"",13,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"784,84440,""2023-04-23 00:00:00"",13,4,24,21137,""Fresas Orgánicas"",2.49,4,9.96"
"784,84440,""2023-04-23 00:00:00"",13,4,83,46979,""Espárragos"",1.95,5,9.75"
"784,84440,""2023-04-23 00:00:00"",13,4,24,47209,""Aguacate Hass Orgánico"",1.79,8,14.32"
"784,84440,""2023-04-23 00:00:00"",13,4,83,24964,""Ajo Orgánico"",0.98,3,2.94"
"784,84440,""2023-04-23 00:00:00"",13,4,83,45007,""Calabacín Orgánico"",1.22,5,6.1"
"788,47066,""2023-05-09 00:00:00"",13,20,67,30489,""Hummus Original"",2.55,5,12.75"
"788,47066,""2023-05-09 00:00:00"",13,4,83,24964,""Ajo Orgánico"",0.98,3,2.94"
"789,143268,""2023-01-05 00:00:00"",21,4,24,16797,Fresas,2.05,4,8.2"
"790,60800,""2023-03-30 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"793,91593,""2023-01-16 00:00:00"",14,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"793,91593,""2023-01-16 00:00:00"",14,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"794,141026,""2023-04-16 00:00:00"",15,4,83,49683,""Pepino Kirby"",0.99,4,3.96"
"795,180838,""2023-07-02 00:00:00"",16,4,123,21903,""Espinacas Baby Orgánicas"",1.49,9,13.41"
"798,111550,""2023-11-22 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"798,111550,""2023-11-22 00:00:00"",9,4,123,27966,""Frambuesas Orgánicas"",2.85,8,22.8"
"799,10600,""2023-02-17 00:00:00"",18,4,24,24852,Banana,1.05,5,5.25"
"799,10600,""2023-02-17 00:00:00"",18,4,24,47766,""Aguacate Orgánico"",1.75,3,5.25"
"802,61190,""2023-01-21 00:00:00"",8,4,123,39275,""Arándanos Orgánicos"",2.75,6,16.5"
"803,8535,""2023-04-14 00:00:00"",8,4,24,24852,Banana,1.05,6,6.3"
"803,8535,""2023-04-14 00:00:00"",8,4,24,28204,""Manzana Fuji Orgánica"",1.45,4,5.8"
"803,8535,""2023-04-14 00:00:00"",8,4,24,45066,""Manzana Honeycrisp"",1.55,5,7.75"
"804,61834,""2023-05-12 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"805,170539,""2023-11-12 00:00:00"",8,4,24,24852,Banana,1.05,4,4.2"
"807,179752,""2023-05-10 00:00:00"",8,4,24,47209,""Aguacate Hass Orgánico"",1.79,9,16.11"
"808,82414,""2023-01-11 00:00:00"",9,4,123,4920,""Uvas Rojas sin Semillas"",2.45,5,12.25"
"809,59478,""2023-08-15 00:00:00"",14,4,83,24964,""Ajo Orgánico"",0.98,5,4.9"
"809,59478,""2023-08-15 00:00:00"",14,4,83,46979,""Espárragos"",1.95,5,9.75"
"810,139365,""2023-07-01 00:00:00"",14,4,83,27104,""Coliflor Fresca"",1.48,4,5.92"
"811,121906,""2023-10-05 00:00:00"",17,4,123,40706,""Tomates Cherry Orgánicos"",2.55,8,20.4"
"812,41934,""2023-01-01 00:00:00"",16,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"812,41934,""2023-01-01 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"813,28585,""2023-05-17 00:00:00"",8,4,24,47766,""Aguacate Orgánico"",1.75,2,3.5"
"813,28585,""2023-05-17 00:00:00"",8,4,83,46979,""Espárragos"",1.95,5,9.75"
"814,2777,""2023-08-17 00:00:00"",19,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"815,156505,""2023-10-21 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"820,179845,""2023-12-26 00:00:00"",12,4,24,24852,Banana,1.05,1,1.05"
"820,179845,""2023-12-26 00:00:00"",12,16,53,49235,""Crema Orgánica"",1.15,6,6.9"
"824,108666,""2023-09-26 00:00:00"",11,4,83,27104,""Coliflor Fresca"",1.48,7,10.36"
"824,108666,""2023-09-26 00:00:00"",11,4,83,46979,""Espárragos"",1.95,7,13.65"
"824,108666,""2023-09-26 00:00:00"",11,4,123,39275,""Arándanos Orgánicos"",2.75,6,16.5"
"825,74842,""2023-01-10 00:00:00"",11,4,24,24852,Banana,1.05,6,6.3"
"825,74842,""2023-01-10 00:00:00"",11,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,3,3.75"
"825,74842,""2023-01-10 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,7,10.43"
"826,87810,""2023-01-25 00:00:00"",9,4,24,24852,Banana,1.05,9,9.45"
"826,87810,""2023-01-25 00:00:00"",9,4,123,4920,""Uvas Rojas sin Semillas"",2.45,5,12.25"
"827,71113,""2023-01-04 00:00:00"",8,4,123,21903,""Espinacas Baby Orgánicas"",1.49,8,11.92"
"828,197029,""2023-08-10 00:00:00"",16,16,53,49235,""Crema Orgánica"",1.15,3,3.45"
"830,119835,""2023-08-27 00:00:00"",15,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"830,119835,""2023-08-27 00:00:00"",15,4,24,16797,Fresas,2.05,3,6.15"
"830,119835,""2023-08-27 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"830,119835,""2023-08-27 00:00:00"",15,4,83,17794,Zanahorias,0.95,9,8.55"
"830,119835,""2023-08-27 00:00:00"",15,4,83,27104,""Coliflor Fresca"",1.48,5,7.4"
"830,119835,""2023-08-27 00:00:00"",15,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,1,1.82"
"830,119835,""2023-08-27 00:00:00"",15,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"832,3683,""2023-05-21 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,9,22.05"
"832,3683,""2023-05-21 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"832,3683,""2023-05-21 00:00:00"",10,4,24,21137,""Fresas Orgánicas"",2.49,1,2.49"
"833,183333,""2023-01-14 00:00:00"",15,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"834,112278,""2023-05-15 00:00:00"",18,16,53,49235,""Crema Orgánica"",1.15,3,3.45"
"834,112278,""2023-05-15 00:00:00"",18,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,4,3.52"
"834,112278,""2023-05-15 00:00:00"",18,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,7,12.95"
"837,89900,""2023-02-25 00:00:00"",13,4,24,24852,Banana,1.05,4,4.2"
"838,162374,""2023-03-04 00:00:00"",14,7,115,44632,""Agua con Gas de Pomelo"",0.95,1,0.95"
"838,162374,""2023-03-04 00:00:00"",14,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,4,3.52"
"842,44062,""2023-05-10 00:00:00"",11,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,3,5.46"
"846,7864,""2023-04-22 00:00:00"",16,4,83,30391,""Pepino Orgánico"",1.02,2,2.04"
"848,73835,""2023-07-30 00:00:00"",14,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,4,7.4"
"848,73835,""2023-07-30 00:00:00"",14,4,24,5876,""Limón Orgánico"",0.72,1,0.72"
"849,30009,""2023-01-24 00:00:00"",13,4,123,27966,""Frambuesas Orgánicas"",2.85,8,22.8"
"851,37473,""2023-10-15 00:00:00"",11,4,83,45007,""Calabacín Orgánico"",1.22,6,7.32"
"851,37473,""2023-10-15 00:00:00"",11,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"851,37473,""2023-10-15 00:00:00"",11,4,24,21137,""Fresas Orgánicas"",2.49,4,9.96"
"851,37473,""2023-10-15 00:00:00"",11,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,4,7.4"
"851,37473,""2023-10-15 00:00:00"",11,4,16,31717,""Cilantro Orgánico"",0.69,5,3.45"
"851,37473,""2023-10-15 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"851,37473,""2023-10-15 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,5,7.45"
"852,119249,""2023-01-20 00:00:00"",20,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"853,15634,""2023-04-21 00:00:00"",19,4,24,24852,Banana,1.05,5,5.25"
"854,99802,""2023-05-19 00:00:00"",13,16,53,49235,""Crema Orgánica"",1.15,6,6.9"
"854,99802,""2023-05-19 00:00:00"",13,4,24,24852,Banana,1.05,11,11.55"
"854,99802,""2023-05-19 00:00:00"",13,16,84,27845,""Leche Entera Orgánica"",0.99,7,6.93"
"856,146969,""2023-01-30 00:00:00"",16,4,16,31717,""Cilantro Orgánico"",0.69,3,2.07"
"857,184695,""2023-06-11 00:00:00"",13,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,5,11.25"
"857,184695,""2023-06-11 00:00:00"",13,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"858,117961,""2023-01-07 00:00:00"",11,4,24,16797,Fresas,2.05,4,8.2"
"858,117961,""2023-01-07 00:00:00"",11,4,83,27104,""Coliflor Fresca"",1.48,3,4.44"
"859,103018,""2023-04-09 00:00:00"",15,20,67,30489,""Hummus Original"",2.55,4,10.2"
"859,103018,""2023-04-09 00:00:00"",15,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,8,20.4"
"859,103018,""2023-04-09 00:00:00"",15,4,83,27104,""Coliflor Fresca"",1.48,5,7.4"
"859,103018,""2023-04-09 00:00:00"",15,4,83,24964,""Ajo Orgánico"",0.98,7,6.86"
"860,114223,""2023-04-22 00:00:00"",18,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"860,114223,""2023-04-22 00:00:00"",18,4,24,37646,""Manzanas Gala Orgánicas"",1.98,8,15.84"
"860,114223,""2023-04-22 00:00:00"",18,4,83,45007,""Calabacín Orgánico"",1.22,4,4.88"
"860,114223,""2023-04-22 00:00:00"",18,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"861,35487,""2023-06-07 00:00:00"",12,4,24,16797,Fresas,2.05,7,14.35"
"863,146499,""2023-02-02 00:00:00"",15,4,83,49683,""Pepino Kirby"",0.99,3,2.97"
"864,22835,""2023-09-07 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,1,2.45"
"864,22835,""2023-09-07 00:00:00"",15,4,123,21616,""Rúcula Baby Orgánica"",1.55,2,3.1"
"865,34108,""2023-04-01 00:00:00"",13,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,5,4.4"
"865,34108,""2023-04-01 00:00:00"",13,4,24,21137,""Fresas Orgánicas"",2.49,4,9.96"
"865,34108,""2023-04-01 00:00:00"",13,4,83,45007,""Calabacín Orgánico"",1.22,6,7.32"
"865,34108,""2023-04-01 00:00:00"",13,4,24,47626,""Limón Grande"",0.62,7,4.34"
"868,147578,""2023-01-07 00:00:00"",23,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"868,147578,""2023-01-07 00:00:00"",23,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"869,175108,""2023-10-24 00:00:00"",11,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,2,1.76"
"870,97917,""2023-04-09 00:00:00"",12,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"872,113526,""2023-03-26 00:00:00"",6,4,24,47209,""Aguacate Hass Orgánico"",1.79,2,3.58"
"873,189247,""2023-03-05 00:00:00"",10,4,83,46979,""Espárragos"",1.95,6,11.7"
"873,189247,""2023-03-05 00:00:00"",10,4,83,8518,""Cebolla Roja Orgánica"",0.92,2,1.84"
"873,189247,""2023-03-05 00:00:00"",10,4,83,4605,""Cebollas Amarillas"",0.85,5,4.25"
"873,189247,""2023-03-05 00:00:00"",10,4,16,31717,""Cilantro Orgánico"",0.69,3,2.07"
"876,111344,""2023-01-04 00:00:00"",15,4,83,46979,""Espárragos"",1.95,5,9.75"
"876,111344,""2023-01-04 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"878,61911,""2023-06-06 00:00:00"",13,4,24,24852,Banana,1.05,6,6.3"
"878,61911,""2023-06-06 00:00:00"",13,4,24,45066,""Manzana Honeycrisp"",1.55,9,13.95"
"878,61911,""2023-06-06 00:00:00"",13,4,123,21903,""Espinacas Baby Orgánicas"",1.49,5,7.45"
"878,61911,""2023-06-06 00:00:00"",13,4,83,24964,""Ajo Orgánico"",0.98,1,0.98"
"878,61911,""2023-06-06 00:00:00"",13,4,24,47209,""Aguacate Hass Orgánico"",1.79,8,14.32"
"878,61911,""2023-06-06 00:00:00"",13,4,123,40706,""Tomates Cherry Orgánicos"",2.55,2,5.1"
"878,61911,""2023-06-06 00:00:00"",13,4,123,21616,""Rúcula Baby Orgánica"",1.55,5,7.75"
"878,61911,""2023-06-06 00:00:00"",13,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"878,61911,""2023-06-06 00:00:00"",13,4,83,27104,""Coliflor Fresca"",1.48,4,5.92"
"878,61911,""2023-06-06 00:00:00"",13,4,16,31717,""Cilantro Orgánico"",0.69,7,4.83"
"878,61911,""2023-06-06 00:00:00"",13,4,24,5876,""Limón Orgánico"",0.72,1,0.72"
"878,61911,""2023-06-06 00:00:00"",13,4,24,26209,Limones,0.68,2,1.36"
"879,81339,""2023-02-21 00:00:00"",11,4,123,39275,""Arándanos Orgánicos"",2.75,4,11.0"
"879,81339,""2023-02-21 00:00:00"",11,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"880,95838,""2023-09-21 00:00:00"",10,4,123,39275,""Arándanos Orgánicos"",2.75,4,11.0"
"880,95838,""2023-09-21 00:00:00"",10,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"881,179601,""2023-06-01 00:00:00"",16,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,6,10.68"
"881,179601,""2023-06-01 00:00:00"",16,4,24,47209,""Aguacate Hass Orgánico"",1.79,8,14.32"
"881,179601,""2023-06-01 00:00:00"",16,16,53,27086,Crema,1.02,2,2.04"
"881,179601,""2023-06-01 00:00:00"",16,4,83,45007,""Calabacín Orgánico"",1.22,7,8.54"
"883,123765,""2023-07-12 00:00:00"",8,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"883,123765,""2023-07-12 00:00:00"",8,4,24,47626,""Limón Grande"",0.62,7,4.34"
"883,123765,""2023-07-12 00:00:00"",8,16,53,49235,""Crema Orgánica"",1.15,4,4.6"
"883,123765,""2023-07-12 00:00:00"",8,4,123,4920,""Uvas Rojas sin Semillas"",2.45,4,9.8"
"884,5910,""2023-09-06 00:00:00"",10,4,24,24852,Banana,1.05,4,4.2"
"885,159872,""2023-04-09 00:00:00"",13,4,123,21903,""Espinacas Baby Orgánicas"",1.49,3,4.47"
"886,123819,""2023-07-16 00:00:00"",7,4,24,24852,Banana,1.05,5,5.25"
"886,123819,""2023-07-16 00:00:00"",7,4,123,21903,""Espinacas Baby Orgánicas"",1.49,1,1.49"
"888,161885,""2023-07-26 00:00:00"",9,4,24,24852,Banana,1.05,6,6.3"
"888,161885,""2023-07-26 00:00:00"",9,4,24,28204,""Manzana Fuji Orgánica"",1.45,6,8.7"
"889,1264,""2023-07-17 00:00:00"",7,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"889,1264,""2023-07-17 00:00:00"",7,4,24,37646,""Manzanas Gala Orgánicas"",1.98,7,13.86"
"890,28394,""2023-05-22 00:00:00"",17,4,24,47766,""Aguacate Orgánico"",1.75,3,5.25"
"890,28394,""2023-05-22 00:00:00"",17,4,24,24852,Banana,1.05,1,1.05"
"891,178864,""2023-02-14 00:00:00"",15,4,24,47766,""Aguacate Orgánico"",1.75,9,15.75"
"891,178864,""2023-02-14 00:00:00"",15,4,24,26209,Limones,0.68,3,2.04"
"893,185084,""2023-09-12 00:00:00"",17,4,24,47766,""Aguacate Orgánico"",1.75,6,10.5"
"894,120895,""2023-06-21 00:00:00"",9,7,115,44632,""Agua con Gas de Pomelo"",0.95,2,1.9"
"895,191894,""2023-01-07 00:00:00"",9,4,24,24852,Banana,1.05,5,5.25"
"895,191894,""2023-01-07 00:00:00"",9,4,83,27104,""Coliflor Fresca"",1.48,6,8.88"
"895,191894,""2023-01-07 00:00:00"",9,4,16,31717,""Cilantro Orgánico"",0.69,7,4.83"
"896,173624,""2023-12-12 00:00:00"",16,4,83,46979,""Espárragos"",1.95,9,17.55"
"897,107447,""2023-06-20 00:00:00"",22,4,24,24852,Banana,1.05,8,8.4"
"897,107447,""2023-06-20 00:00:00"",22,16,84,27845,""Leche Entera Orgánica"",0.99,4,3.96"
"897,107447,""2023-06-20 00:00:00"",22,4,83,8518,""Cebolla Roja Orgánica"",0.92,4,3.68"
"897,107447,""2023-06-20 00:00:00"",22,4,24,28204,""Manzana Fuji Orgánica"",1.45,3,4.35"
"898,128894,""2023-04-03 00:00:00"",7,4,24,21137,""Fresas Orgánicas"",2.49,9,22.41"
"899,28945,""2023-05-29 00:00:00"",10,4,24,26209,Limones,0.68,4,2.72"
"899,28945,""2023-05-29 00:00:00"",10,4,16,31717,""Cilantro Orgánico"",0.69,6,4.14"
"899,28945,""2023-05-29 00:00:00"",10,7,115,44632,""Agua con Gas de Pomelo"",0.95,7,6.65"
"899,28945,""2023-05-29 00:00:00"",10,4,24,47626,""Limón Grande"",0.62,8,4.96"
"900,24019,""2023-05-15 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"900,24019,""2023-05-15 00:00:00"",17,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,3,5.55"
"900,24019,""2023-05-15 00:00:00"",17,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,3,7.65"
"900,24019,""2023-05-15 00:00:00"",17,4,83,27104,""Coliflor Fresca"",1.48,5,7.4"
"902,73822,""2023-01-12 00:00:00"",17,4,123,39275,""Arándanos Orgánicos"",2.75,7,19.25"
"903,76103,""2023-08-02 00:00:00"",12,4,83,17794,Zanahorias,0.95,3,2.85"
"903,76103,""2023-08-02 00:00:00"",12,4,83,24964,""Ajo Orgánico"",0.98,3,2.94"
"903,76103,""2023-08-02 00:00:00"",12,4,24,26209,Limones,0.68,7,4.76"
"903,76103,""2023-08-02 00:00:00"",12,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"906,188977,""2023-06-30 00:00:00"",9,16,84,27845,""Leche Entera Orgánica"",0.99,3,2.97"
"906,188977,""2023-06-30 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,2,4.9"
"906,188977,""2023-06-30 00:00:00"",9,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,5,9.1"
"906,188977,""2023-06-30 00:00:00"",9,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,3,5.34"
"906,188977,""2023-06-30 00:00:00"",9,4,24,37646,""Manzanas Gala Orgánicas"",1.98,5,9.9"
